Method,Precision,Recall
deepsvdd,0.48402948402948404,0.9949494949494949
deepsvdd,0.4843269821757836,0.9949494949494949
deepsvdd,0.48462484624846247,0.9949494949494949
deepsvdd,0.4849230769230769,0.9949494949494949
deepsvdd,0.4852216748768473,0.9949494949494949
deepsvdd,0.48552064078866297,0.9949494949494949
deepsvdd,0.48581997533908755,0.9949494949494949
deepsvdd,0.486119679210364,0.9949494949494949
deepsvdd,0.48641975308641977,0.9949494949494949
deepsvdd,0.48672019765287217,0.9949494949494949
deepsvdd,0.48702101359703337,0.9949494949494949
deepsvdd,0.4873222016079159,0.9949494949494949
deepsvdd,0.4876237623762376,0.9949494949494949
deepsvdd,0.48792569659442725,0.9949494949494949
deepsvdd,0.4882280049566295,0.9949494949494949
deepsvdd,0.4885306881587105,0.9949494949494949
deepsvdd,0.48883374689826303,0.9949494949494949
deepsvdd,0.489137181874612,0.9949494949494949
deepsvdd,0.4894409937888199,0.9949494949494949
deepsvdd,0.4897451833436917,0.9949494949494949
deepsvdd,0.4900497512437811,0.9949494949494949
deepsvdd,0.4903546981953951,0.9949494949494949
deepsvdd,0.49066002490660027,0.9949494949494949
deepsvdd,0.49096573208722744,0.9949494949494949
deepsvdd,0.4912718204488778,0.9949494949494949
deepsvdd,0.49157829070492826,0.9949494949494949
deepsvdd,0.4918851435705368,0.9949494949494949
deepsvdd,0.49219237976264835,0.9949494949494949
deepsvdd,0.4925,0.9949494949494949
deepsvdd,0.49280800500312694,0.9949494949494949
deepsvdd,0.493116395494368,0.9949494949494949
deepsvdd,0.493425172197871,0.9949494949494949
deepsvdd,0.49373433583959897,0.9949494949494949
deepsvdd,0.49404388714733544,0.9949494949494949
deepsvdd,0.49435382685069007,0.9949494949494949
deepsvdd,0.49466415568110483,0.9949494949494949
deepsvdd,0.4949748743718593,0.9949494949494949
deepsvdd,0.4952859836580767,0.9949494949494949
deepsvdd,0.49559748427672956,0.9949494949494949
deepsvdd,0.49590937696664567,0.9949494949494949
deepsvdd,0.49622166246851385,0.9949494949494949
deepsvdd,0.49653434152488973,0.9949494949494949
deepsvdd,0.4968474148802018,0.9949494949494949
deepsvdd,0.4971608832807571,0.9949494949494949
deepsvdd,0.49747474747474746,0.9949494949494949
deepsvdd,0.4977890082122552,0.9949494949494949
deepsvdd,0.49810366624525915,0.9949494949494949
deepsvdd,0.49841872232764073,0.9949494949494949
deepsvdd,0.49873417721518987,0.9949494949494949
deepsvdd,0.4990500316656111,0.9949494949494949
deepsvdd,0.49936628643852976,0.9949494949494949
deepsvdd,0.49968294229549776,0.9949494949494949
deepsvdd,0.5,0.9949494949494949
deepsvdd,0.5003174603174603,0.9949494949494949
deepsvdd,0.5006353240152478,0.9949494949494949
deepsvdd,0.5009535918626827,0.9949494949494949
deepsvdd,0.5012722646310432,0.9949494949494949
deepsvdd,0.501591343093571,0.9949494949494949
deepsvdd,0.5019108280254777,0.9949494949494949
deepsvdd,0.5022307202039515,0.9949494949494949
deepsvdd,0.5025510204081632,0.9949494949494949
deepsvdd,0.5028717294192725,0.9949494949494949
deepsvdd,0.5031928480204342,0.9949494949494949
deepsvdd,0.5035143769968051,0.9949494949494949
deepsvdd,0.5038363171355499,0.9949494949494949
deepsvdd,0.5041586692258477,0.9949494949494949
deepsvdd,0.5044814340588989,0.9949494949494949
deepsvdd,0.5048046124279308,0.9949494949494949
deepsvdd,0.5051282051282051,0.9949494949494949
deepsvdd,0.5054522129570237,0.9949494949494949
deepsvdd,0.5057766367137355,0.9949494949494949
deepsvdd,0.5061014771997431,0.9949494949494949
deepsvdd,0.506426735218509,0.9949494949494949
deepsvdd,0.5067524115755627,0.9949494949494949
deepsvdd,0.5070785070785071,0.9949494949494949
deepsvdd,0.5074050225370251,0.9949494949494949
deepsvdd,0.5077319587628866,0.9949494949494949
deepsvdd,0.5080593165699548,0.9949494949494949
deepsvdd,0.5083870967741936,0.9949494949494949
deepsvdd,0.5087153001936734,0.9949494949494949
deepsvdd,0.5090439276485789,0.9949494949494949
deepsvdd,0.5093729799612152,0.9949494949494949
deepsvdd,0.5097024579560155,0.9949494949494949
deepsvdd,0.510032362459547,0.9949494949494949
deepsvdd,0.5103626943005182,0.9949494949494949
deepsvdd,0.5106934543097861,0.9949494949494949
deepsvdd,0.5110246433203631,0.9949494949494949
deepsvdd,0.5113562621674238,0.9949494949494949
deepsvdd,0.5116883116883116,0.9949494949494949
deepsvdd,0.5120207927225471,0.9949494949494949
deepsvdd,0.5123537061118335,0.9949494949494949
deepsvdd,0.5126870527000651,0.9949494949494949
deepsvdd,0.5130208333333334,0.9949494949494949
deepsvdd,0.5133550488599349,0.9949494949494949
deepsvdd,0.5136897001303781,0.9949494949494949
deepsvdd,0.5140247879973907,0.9949494949494949
deepsvdd,0.5143603133159269,0.9949494949494949
deepsvdd,0.5146962769431744,0.9949494949494949
deepsvdd,0.515032679738562,0.9949494949494949
deepsvdd,0.5153695225637671,0.9949494949494949
deepsvdd,0.5157068062827225,0.9949494949494949
deepsvdd,0.5160445317616241,0.9949494949494949
deepsvdd,0.5163826998689384,0.9949494949494949
deepsvdd,0.5167213114754098,0.9949494949494949
deepsvdd,0.5170603674540682,0.9949494949494949
deepsvdd,0.5173998686802364,0.9949494949494949
deepsvdd,0.5177398160315374,0.9949494949494949
deepsvdd,0.5180802103879028,0.9949494949494949
deepsvdd,0.5184210526315789,0.9949494949494949
deepsvdd,0.5187623436471362,0.9949494949494949
deepsvdd,0.5191040843214756,0.9949494949494949
deepsvdd,0.5194462755438365,0.9949494949494949
deepsvdd,0.5197889182058048,0.9949494949494949
deepsvdd,0.5201320132013202,0.9949494949494949
deepsvdd,0.5204755614266843,0.9949494949494949
deepsvdd,0.5208195637805684,0.9949494949494949
deepsvdd,0.5211640211640212,0.9949494949494949
deepsvdd,0.5215089344804765,0.9949494949494949
deepsvdd,0.5218543046357615,0.9949494949494949
deepsvdd,0.5222001325381047,0.9949494949494949
deepsvdd,0.5225464190981433,0.9949494949494949
deepsvdd,0.5228931652289317,0.9949494949494949
deepsvdd,0.5232403718459495,0.9949494949494949
deepsvdd,0.5235880398671097,0.9949494949494949
deepsvdd,0.523936170212766,0.9949494949494949
deepsvdd,0.5242847638057219,0.9949494949494949
deepsvdd,0.5246338215712384,0.9949494949494949
deepsvdd,0.524983344437042,0.9949494949494949
deepsvdd,0.5253333333333333,0.9949494949494949
deepsvdd,0.5256837891927952,0.9949494949494949
deepsvdd,0.5260347129506008,0.9949494949494949
deepsvdd,0.5263861055444222,0.9949494949494949
deepsvdd,0.5267379679144385,0.9949494949494949
deepsvdd,0.5270903010033445,0.9949494949494949
deepsvdd,0.5274431057563588,0.9949494949494949
deepsvdd,0.5277963831212324,0.9949494949494949
deepsvdd,0.5281501340482574,0.9949494949494949
deepsvdd,0.528504359490275,0.9949494949494949
deepsvdd,0.5288590604026846,0.9949494949494949
deepsvdd,0.529214237743452,0.9949494949494949
deepsvdd,0.5295698924731183,0.9949494949494949
deepsvdd,0.5299260255548084,0.9949494949494949
deepsvdd,0.5302826379542396,0.9949494949494949
deepsvdd,0.5306397306397307,0.9949494949494949
deepsvdd,0.5309973045822103,0.9949494949494949
deepsvdd,0.5313553607552259,0.9949494949494949
deepsvdd,0.5317139001349528,0.9949494949494949
deepsvdd,0.5320729237002025,0.9949494949494949
deepsvdd,0.5324324324324324,0.9949494949494949
deepsvdd,0.5327924273157539,0.9949494949494949
deepsvdd,0.5331529093369418,0.9949494949494949
deepsvdd,0.5335138794854435,0.9949494949494949
deepsvdd,0.5338753387533876,0.9949494949494949
deepsvdd,0.5342372881355932,0.9949494949494949
deepsvdd,0.5345997286295794,0.9949494949494949
deepsvdd,0.5349626612355737,0.9949494949494949
deepsvdd,0.5353260869565217,0.9949494949494949
deepsvdd,0.5356900067980965,0.9949494949494949
deepsvdd,0.5360544217687074,0.9949494949494949
deepsvdd,0.5364193328795098,0.9949494949494949
deepsvdd,0.5367847411444142,0.9949494949494949
deepsvdd,0.5371506475800955,0.9949494949494949
deepsvdd,0.5375170532060027,0.9949494949494949
deepsvdd,0.5378839590443686,0.9949494949494949
deepsvdd,0.5382513661202186,0.9949494949494949
deepsvdd,0.5386192754613808,0.9949494949494949
deepsvdd,0.5389876880984952,0.9949494949494949
deepsvdd,0.5393566050650239,0.9949494949494949
deepsvdd,0.5397260273972603,0.9949494949494949
deepsvdd,0.5400959561343386,0.9949494949494949
deepsvdd,0.5404663923182441,0.9949494949494949
deepsvdd,0.540837336993823,0.9949494949494949
deepsvdd,0.5412087912087912,0.9949494949494949
deepsvdd,0.5415807560137457,0.9949494949494949
deepsvdd,0.5419532324621733,0.9949494949494949
deepsvdd,0.5423262216104611,0.9949494949494949
deepsvdd,0.5426997245179064,0.9949494949494949
deepsvdd,0.5430737422467264,0.9949494949494949
deepsvdd,0.543448275862069,0.9949494949494949
deepsvdd,0.5438233264320221,0.9949494949494949
deepsvdd,0.5441988950276243,0.9949494949494949
deepsvdd,0.544574982722875,0.9949494949494949
deepsvdd,0.5449515905947441,0.9949494949494949
deepsvdd,0.5453287197231834,0.9949494949494949
deepsvdd,0.5457063711911357,0.9949494949494949
deepsvdd,0.546084546084546,0.9949494949494949
deepsvdd,0.5464632454923717,0.9949494949494949
deepsvdd,0.5468424705065926,0.9949494949494949
deepsvdd,0.5472222222222223,0.9949494949494949
deepsvdd,0.5476025017373176,0.9949494949494949
deepsvdd,0.5479833101529903,0.9949494949494949
deepsvdd,0.5483646485734168,0.9949494949494949
deepsvdd,0.5487465181058496,0.9949494949494949
deepsvdd,0.5491289198606272,0.9949494949494949
deepsvdd,0.5495118549511855,0.9949494949494949
deepsvdd,0.5498953244940684,0.9949494949494949
deepsvdd,0.5502793296089385,0.9949494949494949
deepsvdd,0.5506638714185884,0.9949494949494949
deepsvdd,0.551048951048951,0.9949494949494949
deepsvdd,0.5514345696291113,0.9949494949494949
deepsvdd,0.5518207282913166,0.9949494949494949
deepsvdd,0.5522074281709881,0.9949494949494949
deepsvdd,0.5525946704067322,0.9949494949494949
deepsvdd,0.5529824561403509,0.9949494949494949
deepsvdd,0.5533707865168539,0.9949494949494949
deepsvdd,0.5537596626844694,0.9949494949494949
deepsvdd,0.5541490857946554,0.9949494949494949
deepsvdd,0.5545390570021111,0.9949494949494949
deepsvdd,0.5549295774647888,0.9949494949494949
deepsvdd,0.5553206483439042,0.9949494949494949
deepsvdd,0.5557122708039492,0.9949494949494949
deepsvdd,0.5561044460127029,0.9949494949494949
deepsvdd,0.556497175141243,0.9949494949494949
deepsvdd,0.5568904593639576,0.9949494949494949
deepsvdd,0.5572842998585573,0.9949494949494949
deepsvdd,0.5576786978060864,0.9949494949494949
deepsvdd,0.5580736543909348,0.9949494949494949
deepsvdd,0.5584691708008505,0.9949494949494949
deepsvdd,0.5588652482269504,0.9949494949494949
deepsvdd,0.5592618878637331,0.9949494949494949
deepsvdd,0.5596590909090909,0.9949494949494949
deepsvdd,0.5600568585643213,0.9949494949494949
deepsvdd,0.5604551920341394,0.9949494949494949
deepsvdd,0.5608540925266904,0.9949494949494949
deepsvdd,0.5612535612535613,0.9949494949494949
deepsvdd,0.5616535994297933,0.9949494949494949
deepsvdd,0.5620542082738944,0.9949494949494949
deepsvdd,0.5624553890078515,0.9949494949494949
deepsvdd,0.5628571428571428,0.9949494949494949
deepsvdd,0.5632594710507506,0.9949494949494949
deepsvdd,0.5636623748211731,0.9949494949494949
deepsvdd,0.5640658554044381,0.9949494949494949
deepsvdd,0.5644699140401146,0.9949494949494949
deepsvdd,0.5648745519713262,0.9949494949494949
deepsvdd,0.5652797704447633,0.9949494949494949
deepsvdd,0.5656855707106964,0.9949494949494949
deepsvdd,0.5660919540229885,0.9949494949494949
deepsvdd,0.5664989216391085,0.9949494949494949
deepsvdd,0.5669064748201439,0.9949494949494949
deepsvdd,0.5673146148308136,0.9949494949494949
deepsvdd,0.5677233429394812,0.9949494949494949
deepsvdd,0.5681326604181687,0.9949494949494949
deepsvdd,0.5685425685425686,0.9949494949494949
deepsvdd,0.5689530685920577,0.9949494949494949
deepsvdd,0.569364161849711,0.9949494949494949
deepsvdd,0.5697758496023138,0.9949494949494949
deepsvdd,0.5701881331403763,0.9949494949494949
deepsvdd,0.5706010137581463,0.9949494949494949
deepsvdd,0.5710144927536231,0.9949494949494949
deepsvdd,0.5714285714285714,0.9949494949494949
deepsvdd,0.5718432510885341,0.9949494949494949
deepsvdd,0.5722585330428468,0.9949494949494949
deepsvdd,0.5719476744186046,0.9936868686868687
deepsvdd,0.5723636363636364,0.9936868686868687
deepsvdd,0.5727802037845706,0.9936868686868687
deepsvdd,0.57319737800437,0.9936868686868687
deepsvdd,0.5736151603498543,0.9936868686868687
deepsvdd,0.574033552151714,0.9936868686868687
deepsvdd,0.5744525547445255,0.9936868686868687
deepsvdd,0.5748721694667641,0.9936868686868687
deepsvdd,0.5752923976608187,0.9936868686868687
deepsvdd,0.5757132406730066,0.9936868686868687
deepsvdd,0.5761346998535871,0.9936868686868687
deepsvdd,0.5765567765567765,0.9936868686868687
deepsvdd,0.5769794721407625,0.9936868686868687
deepsvdd,0.5774027879677183,0.9936868686868687
deepsvdd,0.577826725403818,0.9936868686868687
deepsvdd,0.5782512858192506,0.9936868686868687
deepsvdd,0.5786764705882353,0.9936868686868687
deepsvdd,0.579102281089036,0.9936868686868687
deepsvdd,0.5795287187039765,0.9936868686868687
deepsvdd,0.5799557848194546,0.9936868686868687
deepsvdd,0.5803834808259587,0.9936868686868687
deepsvdd,0.5808118081180812,0.9936868686868687
deepsvdd,0.5812407680945347,0.9936868686868687
deepsvdd,0.581670362158167,0.9936868686868687
deepsvdd,0.5821005917159763,0.9936868686868687
deepsvdd,0.5825314581791265,0.9936868686868687
deepsvdd,0.582962962962963,0.9936868686868687
deepsvdd,0.5833951074870274,0.9936868686868687
deepsvdd,0.5838278931750742,0.9936868686868687
deepsvdd,0.5842613214550854,0.9936868686868687
deepsvdd,0.5846953937592868,0.9936868686868687
deepsvdd,0.5851301115241636,0.9936868686868687
deepsvdd,0.5855654761904762,0.9936868686868687
deepsvdd,0.5860014892032762,0.9936868686868687
deepsvdd,0.5864381520119225,0.9936868686868687
deepsvdd,0.586875466070097,0.9936868686868687
deepsvdd,0.5873134328358209,0.9936868686868687
deepsvdd,0.5870052277819268,0.9924242424242424
deepsvdd,0.5874439461883408,0.9924242424242424
deepsvdd,0.5878833208676141,0.9924242424242424
deepsvdd,0.5883233532934131,0.9924242424242424
deepsvdd,0.5887640449438202,0.9924242424242424
deepsvdd,0.5892053973013494,0.9924242424242424
deepsvdd,0.5896474118529632,0.9924242424242424
deepsvdd,0.5900900900900901,0.9924242424242424
deepsvdd,0.5905334335086401,0.9924242424242424
deepsvdd,0.5909774436090226,0.9924242424242424
deepsvdd,0.5914221218961625,0.9924242424242424
deepsvdd,0.5918674698795181,0.9924242424242424
deepsvdd,0.5923134890730972,0.9924242424242424
deepsvdd,0.5927601809954751,0.9924242424242424
deepsvdd,0.5932075471698113,0.9924242424242424
deepsvdd,0.5936555891238671,0.9924242424242424
deepsvdd,0.5941043083900227,0.9924242424242424
deepsvdd,0.594553706505295,0.9924242424242424
deepsvdd,0.595003785011355,0.9924242424242424
deepsvdd,0.5954545454545455,0.9924242424242424
deepsvdd,0.5959059893858984,0.9924242424242424
deepsvdd,0.5963581183611533,0.9924242424242424
deepsvdd,0.5968109339407744,0.9924242424242424
deepsvdd,0.5972644376899696,0.9924242424242424
deepsvdd,0.5977186311787073,0.9924242424242424
deepsvdd,0.5981735159817352,0.9924242424242424
deepsvdd,0.5986290936785986,0.9924242424242424
deepsvdd,0.5990853658536586,0.9924242424242424
deepsvdd,0.5995423340961098,0.9924242424242424
deepsvdd,0.6,0.9924242424242424
deepsvdd,0.6004583651642476,0.9924242424242424
deepsvdd,0.6009174311926605,0.9924242424242424
deepsvdd,0.6013771996939556,0.9924242424242424
deepsvdd,0.6018376722817764,0.9924242424242424
deepsvdd,0.6022988505747127,0.9924242424242424
deepsvdd,0.602760736196319,0.9924242424242424
deepsvdd,0.6032233307751343,0.9924242424242424
deepsvdd,0.6036866359447005,0.9924242424242424
deepsvdd,0.6041506533435819,0.9924242424242424
deepsvdd,0.6046153846153847,0.9924242424242424
deepsvdd,0.605080831408776,0.9924242424242424
deepsvdd,0.6055469953775039,0.9924242424242424
deepsvdd,0.6060138781804163,0.9924242424242424
deepsvdd,0.6064814814814815,0.9924242424242424
deepsvdd,0.6069498069498069,0.9924242424242424
deepsvdd,0.60741885625966,0.9924242424242424
deepsvdd,0.6078886310904872,0.9924242424242424
deepsvdd,0.608359133126935,0.9924242424242424
deepsvdd,0.6088303640588691,0.9924242424242424
deepsvdd,0.6093023255813953,0.9924242424242424
deepsvdd,0.6097750193948798,0.9924242424242424
deepsvdd,0.610248447204969,0.9924242424242424
deepsvdd,0.6107226107226107,0.9924242424242424
deepsvdd,0.6111975116640747,0.9924242424242424
deepsvdd,0.6116731517509728,0.9924242424242424
deepsvdd,0.6121495327102804,0.9924242424242424
deepsvdd,0.612626656274357,0.9924242424242424
deepsvdd,0.6131045241809673,0.9924242424242424
deepsvdd,0.6135831381733021,0.9924242424242424
deepsvdd,0.6140625,0.9924242424242424
deepsvdd,0.6145426114151681,0.9924242424242424
deepsvdd,0.6150234741784038,0.9924242424242424
deepsvdd,0.615505090054816,0.9924242424242424
deepsvdd,0.6159874608150471,0.9924242424242424
deepsvdd,0.6164705882352941,0.9924242424242424
deepsvdd,0.6169544740973313,0.9924242424242424
deepsvdd,0.617439120188531,0.9924242424242424
deepsvdd,0.6179245283018868,0.9924242424242424
deepsvdd,0.6184107002360346,0.9924242424242424
deepsvdd,0.6188976377952756,0.9924242424242424
deepsvdd,0.6193853427895981,0.9924242424242424
deepsvdd,0.6198738170347003,0.9924242424242424
deepsvdd,0.6203630623520127,0.9924242424242424
deepsvdd,0.6208530805687204,0.9924242424242424
deepsvdd,0.6213438735177865,0.9924242424242424
deepsvdd,0.6218354430379747,0.9924242424242424
deepsvdd,0.6223277909738717,0.9924242424242424
deepsvdd,0.6228209191759112,0.9924242424242424
deepsvdd,0.6233148295003965,0.9924242424242424
deepsvdd,0.6238095238095238,0.9924242424242424
deepsvdd,0.6243050039714059,0.9924242424242424
deepsvdd,0.6248012718600954,0.9924242424242424
deepsvdd,0.6252983293556086,0.9924242424242424
deepsvdd,0.6257961783439491,0.9924242424242424
deepsvdd,0.6262948207171315,0.9924242424242424
deepsvdd,0.6267942583732058,0.9924242424242424
deepsvdd,0.627294493216281,0.9924242424242424
deepsvdd,0.6277955271565495,0.9924242424242424
deepsvdd,0.6282973621103117,0.9924242424242424
deepsvdd,0.6288,0.9924242424242424
deepsvdd,0.6293034427542034,0.9924242424242424
deepsvdd,0.6298076923076923,0.9924242424242424
deepsvdd,0.6303127506014434,0.9924242424242424
deepsvdd,0.6308186195826645,0.9924242424242424
deepsvdd,0.6313253012048192,0.9924242424242424
deepsvdd,0.6318327974276527,0.9924242424242424
deepsvdd,0.6323411102172164,0.9924242424242424
deepsvdd,0.6328502415458938,0.9924242424242424
deepsvdd,0.6333601933924254,0.9924242424242424
deepsvdd,0.6338709677419355,0.9924242424242424
deepsvdd,0.6343825665859564,0.9924242424242424
deepsvdd,0.6348949919224556,0.9924242424242424
deepsvdd,0.635408245755861,0.9924242424242424
deepsvdd,0.6359223300970874,0.9924242424242424
deepsvdd,0.6364372469635627,0.9924242424242424
deepsvdd,0.6369529983792545,0.9924242424242424
deepsvdd,0.6374695863746959,0.9924242424242424
deepsvdd,0.637987012987013,0.9924242424242424
deepsvdd,0.6385052802599512,0.9924242424242424
deepsvdd,0.6390243902439025,0.9924242424242424
deepsvdd,0.6395443449959316,0.9924242424242424
deepsvdd,0.6400651465798045,0.9924242424242424
deepsvdd,0.6397718011409943,0.9911616161616161
deepsvdd,0.6402936378466558,0.9911616161616161
deepsvdd,0.6408163265306123,0.9911616161616161
deepsvdd,0.6413398692810458,0.9911616161616161
deepsvdd,0.6418642681929682,0.9911616161616161
deepsvdd,0.6423895253682488,0.9911616161616161
deepsvdd,0.642915642915643,0.9911616161616161
deepsvdd,0.6434426229508197,0.9911616161616161
deepsvdd,0.6439704675963905,0.9911616161616161
deepsvdd,0.6444991789819376,0.9911616161616161
deepsvdd,0.6450287592440427,0.9911616161616161
deepsvdd,0.6455592105263158,0.9911616161616161
deepsvdd,0.6460905349794238,0.9911616161616161
deepsvdd,0.6466227347611203,0.9911616161616161
deepsvdd,0.6471558120362737,0.9911616161616161
deepsvdd,0.6476897689768977,0.9911616161616161
deepsvdd,0.64822460776218,0.9911616161616161
deepsvdd,0.6487603305785123,0.9911616161616161
deepsvdd,0.6492969396195203,0.9911616161616161
deepsvdd,0.6498344370860927,0.9911616161616161
deepsvdd,0.6503728251864126,0.9911616161616161
deepsvdd,0.6509121061359867,0.9911616161616161
deepsvdd,0.6514522821576764,0.9911616161616161
deepsvdd,0.6519933554817275,0.9911616161616161
deepsvdd,0.6525353283458022,0.9911616161616161
deepsvdd,0.6530782029950083,0.9911616161616161
deepsvdd,0.6536219816819318,0.9911616161616161
deepsvdd,0.6541666666666667,0.9911616161616161
deepsvdd,0.6547122602168474,0.9911616161616161
deepsvdd,0.6552587646076795,0.9911616161616161
deepsvdd,0.6558061821219716,0.9911616161616161
deepsvdd,0.6563545150501672,0.9911616161616161
deepsvdd,0.6569037656903766,0.9911616161616161
deepsvdd,0.6574539363484088,0.9911616161616161
deepsvdd,0.6580050293378038,0.9911616161616161
deepsvdd,0.6585570469798657,0.9911616161616161
deepsvdd,0.6591099916036943,0.9911616161616161
deepsvdd,0.6596638655462185,0.9911616161616161
deepsvdd,0.6602186711522288,0.9911616161616161
deepsvdd,0.6607744107744108,0.9911616161616161
deepsvdd,0.6613310867733783,0.9911616161616161
deepsvdd,0.6618887015177066,0.9911616161616161
deepsvdd,0.6624472573839663,0.9911616161616161
deepsvdd,0.6630067567567568,0.9911616161616161
deepsvdd,0.6635672020287405,0.9911616161616161
deepsvdd,0.6641285956006768,0.9911616161616161
deepsvdd,0.6646909398814564,0.9911616161616161
deepsvdd,0.6652542372881356,0.9911616161616161
deepsvdd,0.6658184902459712,0.9911616161616161
deepsvdd,0.666383701188455,0.9911616161616161
deepsvdd,0.6669498725573492,0.9911616161616161
deepsvdd,0.6675170068027211,0.9911616161616161
deepsvdd,0.6680851063829787,0.9911616161616161
deepsvdd,0.6686541737649063,0.9911616161616161
deepsvdd,0.6692242114236999,0.9911616161616161
deepsvdd,0.6697952218430034,0.9911616161616161
deepsvdd,0.6703672075149445,0.9911616161616161
deepsvdd,0.6709401709401709,0.9911616161616161
deepsvdd,0.6715141146278871,0.9911616161616161
deepsvdd,0.6720890410958904,0.9911616161616161
deepsvdd,0.6726649528706083,0.9911616161616161
deepsvdd,0.6732418524871355,0.9911616161616161
deepsvdd,0.6738197424892703,0.9911616161616161
deepsvdd,0.6743986254295533,0.9911616161616161
deepsvdd,0.6749785038693035,0.9911616161616161
deepsvdd,0.6755593803786575,0.9911616161616161
deepsvdd,0.6761412575366064,0.9911616161616161
deepsvdd,0.6767241379310345,0.9911616161616161
deepsvdd,0.6773080241587576,0.9911616161616161
deepsvdd,0.6778929188255614,0.9911616161616161
deepsvdd,0.6784788245462403,0.9911616161616161
deepsvdd,0.6790657439446367,0.9911616161616161
deepsvdd,0.6796536796536796,0.9911616161616161
deepsvdd,0.6802426343154246,0.9911616161616161
deepsvdd,0.6808326105810928,0.9911616161616161
deepsvdd,0.6814236111111112,0.9911616161616161
deepsvdd,0.682015638575152,0.9911616161616161
deepsvdd,0.6826086956521739,0.9911616161616161
deepsvdd,0.6832027850304613,0.9911616161616161
deepsvdd,0.6837979094076655,0.9911616161616161
deepsvdd,0.6843940714908456,0.9911616161616161
deepsvdd,0.6849912739965096,0.9911616161616161
deepsvdd,0.6855895196506551,0.9911616161616161
deepsvdd,0.6861888111888111,0.9911616161616161
deepsvdd,0.6867891513560805,0.9911616161616161
deepsvdd,0.6873905429071804,0.9911616161616161
deepsvdd,0.6879929886064855,0.9911616161616161
deepsvdd,0.6885964912280702,0.9911616161616161
deepsvdd,0.6892010535557507,0.9911616161616161
deepsvdd,0.6898066783831283,0.9911616161616161
deepsvdd,0.6904133685136323,0.9911616161616161
deepsvdd,0.6910211267605634,0.9911616161616161
deepsvdd,0.6916299559471366,0.9911616161616161
deepsvdd,0.6922398589065256,0.9911616161616161
deepsvdd,0.6928508384819064,0.9911616161616161
deepsvdd,0.6934628975265018,0.9911616161616161
deepsvdd,0.6940760389036251,0.9911616161616161
deepsvdd,0.6946902654867256,0.9911616161616161
deepsvdd,0.6953055801594331,0.9911616161616161
deepsvdd,0.6959219858156028,0.9911616161616161
deepsvdd,0.6965394853593612,0.9911616161616161
deepsvdd,0.6971580817051509,0.9911616161616161
deepsvdd,0.6977777777777778,0.9911616161616161
deepsvdd,0.6983985765124555,0.9911616161616161
deepsvdd,0.699020480854853,0.9911616161616161
deepsvdd,0.6996434937611408,0.9911616161616161
deepsvdd,0.7002676181980375,0.9911616161616161
deepsvdd,0.7008928571428571,0.9911616161616161
deepsvdd,0.7015192135835567,0.9911616161616161
deepsvdd,0.7012522361359571,0.98989898989899
deepsvdd,0.7018800358102059,0.98989898989899
deepsvdd,0.7025089605734767,0.98989898989899
deepsvdd,0.7031390134529149,0.98989898989899
deepsvdd,0.703770197486535,0.98989898989899
deepsvdd,0.7044025157232704,0.98989898989899
deepsvdd,0.7050359712230215,0.98989898989899
deepsvdd,0.7056705670567057,0.98989898989899
deepsvdd,0.7063063063063063,0.98989898989899
deepsvdd,0.7069431920649234,0.98989898989899
deepsvdd,0.7075812274368231,0.98989898989899
deepsvdd,0.7082204155374887,0.98989898989899
deepsvdd,0.7088607594936709,0.98989898989899
deepsvdd,0.709502262443439,0.98989898989899
deepsvdd,0.7101449275362319,0.98989898989899
deepsvdd,0.7107887579329103,0.98989898989899
deepsvdd,0.7114337568058077,0.98989898989899
deepsvdd,0.7120799273387829,0.98989898989899
deepsvdd,0.7127272727272728,0.98989898989899
deepsvdd,0.7133757961783439,0.98989898989899
deepsvdd,0.7140255009107468,0.98989898989899
deepsvdd,0.7146763901549681,0.98989898989899
deepsvdd,0.7153284671532847,0.98989898989899
deepsvdd,0.7159817351598173,0.98989898989899
deepsvdd,0.716636197440585,0.98989898989899
deepsvdd,0.717291857273559,0.98989898989899
deepsvdd,0.717948717948718,0.98989898989899
deepsvdd,0.7186067827681026,0.98989898989899
deepsvdd,0.7192660550458716,0.98989898989899
deepsvdd,0.7199265381083563,0.98989898989899
deepsvdd,0.7205882352941176,0.98989898989899
deepsvdd,0.7212511499540019,0.98989898989899
deepsvdd,0.7219152854511971,0.98989898989899
deepsvdd,0.7225806451612903,0.98989898989899
deepsvdd,0.7232472324723247,0.98989898989899
deepsvdd,0.7239150507848569,0.98989898989899
deepsvdd,0.7245841035120147,0.98989898989899
deepsvdd,0.7252543940795559,0.98989898989899
deepsvdd,0.725925925925926,0.98989898989899
deepsvdd,0.726598702502317,0.98989898989899
deepsvdd,0.7272727272727273,0.98989898989899
deepsvdd,0.7279480037140205,0.98989898989899
deepsvdd,0.7286245353159851,0.98989898989899
deepsvdd,0.7293023255813953,0.98989898989899
deepsvdd,0.7299813780260708,0.98989898989899
deepsvdd,0.7306616961789375,0.98989898989899
deepsvdd,0.7313432835820896,0.98989898989899
deepsvdd,0.7320261437908496,0.98989898989899
deepsvdd,0.7327102803738318,0.98989898989899
deepsvdd,0.7333956969130028,0.98989898989899
deepsvdd,0.7340823970037453,0.98989898989899
deepsvdd,0.7347703842549204,0.98989898989899
deepsvdd,0.7354596622889306,0.98989898989899
deepsvdd,0.7361502347417841,0.98989898989899
